"Press Release Title","Landmark birthplace study","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Perinatal and maternal outcomes by planned place of birth for healthy women with low risk pregnancies: the Birthplace in England national prospective cohort study","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","5.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","1.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","2.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","4.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Note differences here","","","-9.0","This is the second IV in the JA","-9.0","-9.0","","-9.0","-9.0","This is the second IV in the JA","-9.0","","This is concordant with the second IV","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Actual IV for this","Planned place of birth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","-9.0","0.0","0.0","","0.0","0.0","-9.0","0.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
""," ","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Justification Offered for Generalisation between actual IV and Abstract / PR / News Article?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","Main Conclusion DV","Main DV of Conclusions ","","Perinatal outcomes","Outcomes / safety","Outcomes/ problems","Outcomes","Poor outcomes","","Outcomes","Outcome","Oucomes","Safe","","Outcomes","","","","","","","","","","","","","","","","","","","","","","","Safety"
"","","Code of Main DV","","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","Is this DV in the first 2 sentences?","","","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","Number of Sentences the DV is mentioned on","","","7.0","12.0","7.0","5.0","","7.0","5.0","13.0","6.0","","10.0","","","","","","","","","","","","","","","","","","","","","","","7.0"
"","","Words to First Mention","","","1.0","0.0","1.0","1.0","","0.0","0.0","0.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","What terms were included in the count?","","","Safe, benefits and risks, safety, outcomes, interventions, ","Problems, dies, safest place, serious problems, death of the child, trauma at birth, poor outcomes, poor outcome, ","Lose their baby, stillbirth, safe, serious problems, safe, poor outcomes, safe","Dies or suffers brain, still birth, poor outcomes,  serious problems, risk","","Risky, baby who dies or is seriously harmes, safe, relative safety, problems such as death, problems, uncommon outcomes","Safe, adverse outcomes, outcomes, ","Complications, safe, outcomes, risk adverse events, ","Safe, safer. Adverse outcome, risk, fared well","","Outcome, serious problems, problems, complications, harm to the baby, intervention, adverse events, adverse incidents","","","","","","","","","","","","","","","","","","","","","","","Risky, die or suffer complications, conditions linked to distress, stillbirth, risk, safe, safety"
"","","is there ambiguity?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","if yes describe","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Actual DV for this","Perinatal outcomes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","is the DV quantified ","","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","Base Rate Mentioned","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","Second IV","Second IV of Conclusions (or quasi IV)","","Nulliarous vs multiparous women","First / subsequent baby","Where moters chose to give birth","First or second or subsequent baby","First time mothers / second or subsequent babies","","First/subsequent child","First time mother / second baby","Birth setting","Second babies / first babies","","Place of birth","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","How does this IV relate to the research article","","2.0","2.0","1.0","2.0","2.0","","2.0","2.0","2.0","2.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","IV Code","","1.0","1.0","20.0","1.0","1.0","","1.0","1.0","20.0","1.0","","20.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Number of Sentences the IV is mentioned on","","","3.0","20.0","7.0","3.0","","6.0","6.0","20.0","7.0","","12.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","208.0","0.0","0.0","1.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","","Subsequent babies, first-time mothers, second and subsequent babies","Home birth, birth at home, planned at home, hospital, home birth, where they would like to have their baby, maternity units, deliver at home, midwifery unit, where they have their babies","New mums, first time mums, mums to be, first babies, second or subseauent babies, ","First time mothers, second or subsequent babies","","First-time mothers, first child, after the first child","Second baby, who already have a child, first time mother, first timers, second or subsequent child","Home birth, hospital, units, home, midwifery units, consultant led unit, where to give birth","Second babies, second and subsequent babies, first babies, first-time mothers, first babies","","Home birth, home, where to give birth, obstertric unit, units led by midwives, hospitals, where to gove birth","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","is there ambiguity?","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Is the same IV being coded here as the abstract?","","","0.0","1.0","0.0","0.0","","0.0","0.0","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Note differences here","","","-9.0","This is the first IV in the JS","-9.0","-9.0","","-9.0","-9.0","This is concordant with the first IV","-9.0","","This is concordant with the first IV","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Actual IV for this","Nulliparous vs multiparous women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","-9.0","0.0","0.0","","0.0","0.0","-9.0","0.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","Second DV","Second DV of Conclusions","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","How does this DV relate to the research article","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Code of DV","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Number of Sentences the DV is mentioned on","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","is there ambiguity?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Actual DV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","is the DV quantified ","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Base Rate Mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","Sample","Who are the Main Conclusions About?","","Women","Women","Mothers","Mums","Mothers","","Mothers","Women","Mothers","Babies","","Women (and babies)","","","","","","","","","","","","","","","","","","","","","","","First time mothers (and their babies)"
"","","Sample Code","","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","Note here in case above is 8","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Number of Sentences the sample is mentioned in","","","10.0","18.0","12.0","4.0","","15.0","14.0","22.0","6.0","","17.0","","","","","","","","","","","","","","","","","","","","","","","5.0"
"","","Words to First Mention","","","1.0","0.0","0.0","1.0","","0.0","0.0","0.0","1.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","What terms were included in the count?","","","Women, mother","Mothers, women, woman, parents, ","Mums, baby, women, woman","Mothers, babies, mums","","Mothers, women, ","Baby, mothers, women, woman","Mothers, women, woman, mums","Babies, baby","","Mothers, women, babies, woman","","","","","","","","","","","","","","","","","","","","","","","First-time mothers, women, babies, infants"
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Actual Sample for this","Women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","-9.0"
"","Causation/Relationship","Primary Statement of Relationship","…adverse perinatal outcomes are uncommon in all settings...","…women planning birth in a midwifery unit and multiparous women planning birth at home experience fewer interventions than those planning birth in an obstetric unit with no impact on perinatal outcomes…","0.0","…first-time mothers who opt for a home birth are almost three times more likely to have a baby who dies or suffers brain damage, says a major report...","...FIRST-TIME mums are three times more likely to lose their baby if they give birth at home, a study reveals...","...FIRST-time mothers who opt for a home birth are almost three times more likely to have a baby who dies or suffers brain damage...","","…first-time mothers who plan to give birth at home are twice as likely to have a baby who dies or is seriously harmed as those giving birth in hospital, a landmark study has concluded...","...Giving birth at home or in a midwife-led birth centre is just as safe as going into hospital for women who already have a child, but there is a slight extra risk of problems for the babies of first-time mothers who opt to stay at home...","…first-time mothers who opt for a home birth are almost three times more likely to suffer complications ...","…hospital obstetric units are safer than home births for first babies ...","","…first-time mothers who choose to give birth at home are almost three times more likely to have a baby who suffers a bad outcome...","","","","","","","","","","","","","","","","","","","","","","","...BABIES born at home to first-time mothers are almost three times more likely to die or suffer complications than in hospital..."
"","about main IV and DV","Statement of Relationship Code","2.0","2.0","0.0","2.0","2.0","2.0","","2.0","2.0","2.0","2.0","","2.0","","","","","","","","","","","","","","","","","","","","","","","2.0"
"","","Is the statement probabilistic?","0.0","0.0","0.0","1.0","1.0","1.0","","1.0","1.0","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0"
"","","Number of Mentions","","","3.0","7.0","3.0","4.0","","4.0","5.0","5.0","5.0","","3.0","","","","","","","","","","","","","","","","","","","","","","","3.0"
"","","Words to First Mention","","","163.0","0.0","1.0","1.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","What terms were included in the count?","","","Women who planned birth in midwifery-led unitsexperienced fewer interventions with no increased risk to the baby, first-time mothers planning a birth at home had an increase in poor outcomes, no increase in risk of poor outcomes","Triple the risk, are almost three times more likely to, were 2.8 times mmore likely to suffer, an increased risk for their babies, there is an increased risk, at home this chance is increased, no increased risk for second or subsequent babies","Three times more likely to, increased risk, increase in risk","Are almost three times more likely, an increased risk of, 2.8 times more likely, no increased risk","","Twice as risky, are twice as likely to have a baby who dies, just as safe, were much more likely to suffer such problems","As saf as, slight extra risk, no significant differences between, increase the risk of, dropped dramatically for","Three times more likely, were just as safe, were higher, no increase in risk, an increase in risk","Safe as, are safer than, three times more likely to, no increased risk ","","Risk triples, three times more likely, 2.8 times more likely","","","","","","","","","","","","","","","","","","","","","","","Three times more risky, three times more likely, 2.8 times more likely to suffer, "
"","","Is the press release or news story concordant with the Journal Article Body?","","","3.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Is the press release or news story concordant the abstract?","","","3.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
"","","Justification Offered for statement of relationship?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","0.0"
