"Press Release Title","Laughter really is the best medicine (for leg ulcers)","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Use of weekly, low dose, high frequency ultrasound for hard
to heal venous leg ulcers: the VenUS III randomised
controlled trial
","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","3.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","..ultrasound therapy.. ..low-dose ultrasound.. ..'magic wands'.. ..ultrasound..","..high-tech treatment.. ..ultrasound therapy.. ..technology.. ..ultrasound.. ..'magic wands'.. ","","..ultrasound therapy..","..ultrasound therapy.. ..technology..","","","","","ultrasound","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation between actual IV and Abstract / PR / News Article?","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Main Conclusion DV","Main DV of Conclusions ","","ulcer healing rates, affect quality of life, or reduce ulcer
recurrence
","Venous Leg Ulcers","Leg ulcers","","Leg ulcers","Leg ulcers","","","","","Leg ulcers","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code of Main DV","","22.0","22.0","22.0","","22.0","22.0","","","","","22.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is this DV in the first 2 sentences?","","","1.0","0.0","","1.0","1.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the DV is mentioned on","","","12.0","7.0","","2.0","2.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","0.0","60.0","","0.0","22.0","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..leg ulcers.. ..leg ulceration.. ..venous leg ulcers.. ..these ulcers.. ..older and larger ulcers.. ..'hard to heal' ulcers.. ","..leg ulcers.. ..they.. ..ulcers..","","..ulcers.. ..leg ulcers..","..leg ulcers.. ..this condition..","","","","","see above","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","0.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual DV for this","time to healing of the reference
ulcer, health related quality of life, proportion of
participants with ulcers healed at 12 months, percentage
and absolute change in ulcer size, adverse events,
and cost of treatments
","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","22.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","is the DV quantified ","","1.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Base Rate Mentioned","","1.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Second IV","Second IV of Conclusions (or quasi IV)","","-9.0","adding ultrasound to the standard approach to care","ultrasound therapy","","Ultrasound therapy","Ultrasound therapy","","","","","Ultrasound","","","","","","","","","","","","","","","","","","","","","","",""
"","","How does this IV relate to the research article","","-9.0","1.0","1.0","","1.0","1.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","","-9.0","10.0","10.0","","10.0","10.0","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the IV is mentioned on","","","7.0","6.0","","1.0","3.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","22.0","35.0","","10.0","1.0","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..ultrasound therapy.. ..low-dose ultrasound.. ..'magic wands'.. ..ultrasound..","..high-tech treatment.. ..ultrasound therapy.. ..technology.. ..ultrasound.. ..'magic wands'.. ","","..ultrasound therapy..","..ultrasound therapy.. ..technology..","","","","","see above","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same IV being coded here as the abstract?","","","1.0","1.0","","1.0","1.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","The second IV in the press release was the same as the first (and only) IV in the journal article.  ","The second IV in this report was the same as the first (and only) IV in the journal article.  ","","The second IV in this report was the same as the first (and only) IV in the journal article.  ","The second IV in this report was the same as the first (and only) IV in the journal article.  ","","","","","The second IV in this report was the same as the first (and only) IV in the journal article.  ","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual IV for this","the effect of standard
ulcer care alone with standard care plus ultrasound
treatment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","2.0","2.0","","2.0","2.0","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences the actual IV is mentioned","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Second DV","Second DV of Conclusions","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","How does this DV relate to the research article","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code of DV","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the DV is mentioned on","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same DV being coded here as the abstract?","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual DV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","is the DV quantified ","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Base Rate Mentioned","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Sample","Who are the Main Conclusions About?","","patients with at least one venous leg
ulcer of >6 months’ duration or >5 cm2 area and an ankle
brachial pressure index of ≥0.8
","patients with venous leg ulcers","-9.0","","-9.0","Hospital patients","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","","1.0","1.0","-9.0","","-9.0","1.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the sample is mentioned in","","","5.0","4.0","","1.0","3.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","1.0","60.0","","30.0","1.0","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..patients.. ..patients from across the UK and Ireland.. ..people who suffer from leg ulcers.. ","..patients with leg ulcers.. ..patients with venous leg ulcers.. ..people.. ..patients..","","..hospital patients..","..certain patients.. ..hospital patients.. ..these patients..","","","","","..patients..","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual Sample for this","Eligible participants had venous leg ulcers of
>6 months’ duration or >5 cm2 in size, or both
","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Causation/Relationship","Primary Statement of Relationship","We found no evidence that therapeutic low dose, high hertz frequency ultrasound delivered once a week improves the healing of venous leg ulcers.","Low dose, high frequency ultrasound administered weekly for 12 weeks during dressing changes in addition to standard care did not increase ulcer healing rates, affect quality of life, or reduce ulcer recurrence.  ","Laughter really is the best medicine (for leg ulcers).","0.0","","Laughter can be the best medicine... for leg ulcers.","Laugh and be healthy","","","","","Laughter really can be the best medicine, say university researchers.","","","","","","","","","","","","","","","","","","","","","","",""
"","about main IV and DV","Statement of Relationship Code","1.0","1.0","6.0","0.0","","5.0","6.0","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the statement probabilistic?","0.0","0.0","0.0","0.0","","1.0","0.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","2.0","0.0","","1.0","1.0","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","0.0","-9.0","","2.0","0.0","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..really is the best medicine.. ..can help..","-9.0","","..can be..","..and be..","","","","","..can be..","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","2.0","3.0","","2.0","2.0","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant the abstract?","","","2.0","3.0","","2.0","2.0","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for statement of relationship?","","1.0","0.0","-9.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","1.0","0.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Causation","Secondary Statement of Cause","-9.0","-9.0","Adding ultrasound to the standard approach to care – dressings and compression therapy – made no difference to the speed of healing or the chance of the ulcers coming back.","Ultrasound therapy did not speed this up","","0.0","In contrast, expensive ultrasound therapy does nothing to help recovery.","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","about second IV and/or DV","Statement of Cause Code","-9.0","-9.0","1.0","1.0","","0.0","1.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the statement probabilistic?","-9.0","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","4.0","1.0","","0.0","1.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","22.0","350.0","","-9.0","64.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..does nothing.. ..ultrasound can make a difference to some medical conditions but with venous leg ulcers, this is simply not the case.. ..made no difference.. ..ultrasound is not the way to do that..","see above","","-9.0","see above","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","3.0","3.0","","3.0","3.0","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the abstract?","","","3.0","3.0","","3.0","3.0","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Cause?","","-9.0","1.0","1.0","","-9.0","0.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","289.0","239.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","-9.0","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Cure","Is 'cure' present in the text?","0.0","0.0","0.0","3.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Advice","Advice to Change Behaviour","therapeutic ultrasound does not confer any benefit on the healing of hard to heal venous leg ulcers (that is, >5 cm2 in area or >6 months old, or both).","0.0","There really is no need for the NHS to provide district nurses with ultrasound machines. ","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code","1.0","0.0","2.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","3.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","135.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","..The best way to do that is with compression bandages and support stockings - not 'magic wands' - coupled with advice on diet and exercise.. ..We need to focus on what really matters, which is good quality nursing care.. ..There really is no need for the NHS to provide district nurses with ultrasound machines.. ","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same Advice being coded here?","","","0.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for changing behaviour?","-9.0","-9.0","2.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","390.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","-9.0","-9.0","0.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Design  First IV and DV                    ","Study Design","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","29.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Design  Second IV and DV                    ","Study Design","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","-9.0","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Facts","N","337.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"","","Completion Rate","0.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","0.0","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
