"Press Release Title","Immigrant screening misses majority of imported latent TB, finds study","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Screening of immigrants in the UK for imported latent tuberculosis: a multicentre cohort study and cost-effectiveness analysis","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","8.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","3.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","4.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","6.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","is the DV quantified ","","1.0","1.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Base Rate Mentioned","","0.0","1.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","1.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Second IV","Second IV of Conclusions (or quasi IV)","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","How does this IV relate to the research article","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","IV Code","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Number of Sentences the IV is mentioned on","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","is there ambiguity?","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","if yes describe","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Is the same IV being coded here as the abstract?","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Note differences here","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Actual IV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Second DV","Second DV of Conclusions","","preventing substantial numbers of future cases of active
tuberculosis.","reduction in active TB cases","","","","active disease (TB)","active TB","active tuberculosis cases ","","active TB","","","","","","","","","","","","","","","","","","","active infections (TB)","","","active disease (TB)","active TB","",""
"","","How does this DV relate to the research article","","2.0","2.0","","","","2.0","2.0","","","2.0","","","","","","","","","","","","","","","","","","","2.0","","","2.0","2.0","",""
"","","Code of DV","","17.0","17.0","","","","15.0","15.0","15.0","","15.0","","","","","","","","","","","","","","","","","","","15.0","","","15.0","15.0","",""
"","","Number of Sentences the DV is mentioned on","","","9.0","","","","9.0","12.0","8.0","","8.0","","","","","","","","","","","","","","","","","","","9.0","","","14.0","10.0","",""
"","","Words to First Mention","","","35.0","","","","0.0","0.0","1.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","33.0","",""
"","","What terms were included in the count?","","","as above","","","","TB
tuberculosi
the problem 
active disease.
","TB 
that early stage
 tuberculosis 
TB
the disease 
Tuberculosis
carrying the disease.
full-blown infectious 
active TB.
TB
","the disease
TB
TB cases, 
active tuberculosis cases 
TB 
active tuberculosis 
and becoming infectious.
tuberculosis
","","TB
becoming infectious.
full-blown TB within 
active TB
active disease, 
active form of the disease.
cases
most TB'
","","","","","","","","","","","","","","","","","","","cases
only active infections
of cases, 
Tuberculosis
It 
of TB 
serious illness and becoming infectious. 
tuberculosis (TB) 
reducing TB 
","","","MOST TB'
tuberculosis 
TB 
active disease 
full-blown TB
becoming infectious.
TB
this issue in 
","TB
becoming infectious.""
active TB 
active disease 
rates of disease.
","",""
"","","is there ambiguity?","","","2.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","if yes describe","","","Unclear if this is actually a second DV.","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Is the same DV being coded here as the abstract?","","","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Note differences here","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Actual DV for this","Projected cases of active tuberculosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","is the DV quantified ","","1.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Base Rate Mentioned","","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Sample","Who are the Main Conclusions About?","","immigrants","immigrants","","","","migrants","immigrants","arrivals from the Indian subcontinent","","immigrants ","","","","","","","","","","","","","","","","","","","immigrants ","","","IMMIGRANTS","immigrant ","",""
"","","Sample Code","","1.0","1.0","","","","1.0","1.0","2.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","1.0","",""
"","","Note here in case above is 8","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Number of Sentences the sample is mentioned in","","","18.0","","","","4.0","8.0","9.0","","9.0","","","","","","","","","","","","","","","","","","","9.0","","","11.0","13.0","",""
"","","Words to First Mention","","","0.0","","","","0.0","1.0","169.0","","0.0","","","","","","","","","","","","","","","","","","","1.0","","","0.0","0.0","",""
"","","What terms were included in the count?","","","as above, people","","","","migrants
 immigrants 
people
","immigrants 
people
","the person 
immigrant 
people
","","immigrants, people","","","","","","","","","","","","","","","","","",""," immigrants 
people
 individuals 
","","","immigrant, individuals, people","new immigrants 
 immigrant 
those affected.
people 
","",""
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Note differences here","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Actual Sample for this","immigrants ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Causation/Relationship","Primary Statement of Relationship","0.0","National policy thus far
would fail to detect 71% of individuals with latent infection.","Current UK procedures to screen new immigrants for tuberculosis (TB) fail to detect more than 70 per cent of cases of latent infection","","","","0.0","The Health Protection Agency is urging officials to act after a study found that the current screening system was missing 70 per cent of latent TB infections brought in to Britain.","TB screening is missing 70% of latent cases","","Tests on immigrants 'miss most TB'","","","","","","","","","","","","","","","","","","","TB screening 'missing most cases'","","","
TESTS ON IMMIGRANTS 'MISS MOST TB'
","UK immigrant screening misses most latent TB","",""
"","about main IV and DV","Statement of Relationship Code","0.0","1.0","1.0","","","","0.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","1.0","",""
"","","Is the statement probabilistic?","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Number of Mentions","","","8.0","","","","0.0","4.0","5.0","","3.0","","","","","","","","","","","","","","","","","","","3.0","","","5.0","3.0","",""
"","","Words to First Mention","","","0.0","","","","-9.0","1.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","What terms were included in the count?","","","as above, misses, could substantially reduce, detect, can detect, would reduce","","","","-9.0","Britain's tuberculosis screening programme is missing most cases of infection among immigrants and failing to prevent the ""relentless rise"" of the disease, experts have found.
screening system was missing 70 per cent of latent TB infections 
X-rays cannot identify the far greater numbers who are symptomless carriers 
including immigrants from the Indian sub-continent, we could pick up 92 per cent of imported latent tuberculosis,""
","TB screening is missing 70% of latent cases
tuberculosis screening policy and include arrivals from the Indian subcontinent, which could prevent most cases of the disease
UK screening has been missing 70% of latent TB 
the current screening policy, which excludes immigrants from the Indian subcontinent - even though half of all active tuberculosis cases in the UK are in those populations - has been missing 70% of imported latent tuberculosis
groups to screen has hitherto missed most immigrants with latent infection,"" said Lalvani.
","","Tests on immigrants 'miss most TB'
Using new blood checks rather than chest X-rays would detect over 90% of imported latent TB, 
this wider screening could substantially reduce TB 
","","","","","","","","","","","","","","","","","","","TB screening 'missing most cases'
Blood tests could prevent substantial numbers of cases, they 
this screening method can miss cases where the infection lies dormant in the lungs and does not cause symptoms.
","","","latent TB and that national screening policy, which does not include immigrants from the Indian Subcontinent, has been missing 70% of imported latent TB.
wider screening could substantially reduce 
new blood checks rather than chest X-rays would detect over 90% of imported latent TB, experts said, as 

Screening procedures for tuberculosis in immigrants in the UK are missing the majority of cases, new research has revealed.
TESTS ON IMMIGRANTS 'MISS MOST TB'
","UK immigrant screening misses most latent TB","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","3.0","","","","3.0","3.0","3.0","","3.0","","","","","","","","","","","","","","","","","","","3.0","","","3.0","3.0","",""
"","","Is the press release or news story concordant the abstract?","","","0.0","","","","3.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Justification Offered for statement of relationship?","","0.0","0.0","","","","-9.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","1.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Causation","Secondary Statement of Cause","0.0","thereby preventing substantial numbers of future cases of active
tuberculosis","These people can be given a course of antibiotic treatment to prevent them from developing the active form of the disease","","","","0.0","Britain's tuberculosis screening programme is missing most cases of infection among immigrants and failing to prevent the ""relentless rise"" of the disease, experts have found.","tuberculosis screening policy and include arrivals from the Indian subcontinent, which could prevent most cases of the disease","","wider screening could substantially reduce TB ","","","","","","","","","","","","","","","","","","","TB screening 'missing most cases'","","","wider screening could substantially reduce TB ","0.0","",""
