"Press Release Title","
University produces world’s most accurate IVF predictor 
","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Predicting Live Birth, Preterm Delivery, and Low Birth Weight in Infants Born from In Vitro Fertilisation: A Prospective Study of 144,018 Treatment Cycles","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","1.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","3.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","5.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same IV being coded here as the abstract?","","","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","Asked simple questions to work out the couple characteristics","","phone app is used by entering the couple characteristics, so same IV","The couple characteristics are used as the IVF calculator","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual IV for this","potential predictors for live birth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","1.0","","1.0","1.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
""," ","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation between actual IV and Abstract / PR / News Article?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Main Conclusion DV","Main DV of Conclusions ","","Live births following IVF ","Live births following IVF","couples chances of having baby through IVF","","IVF baby","Live birth","","baby through fertility treatment","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code of Main DV","","1.0","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is this DV in the first 2 sentences?","","","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the DV is mentioned on","","","3.0","2.0","","2.0","2.0","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","20.0","1.0","","0.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","as above","leads to a birth","","baby through IVF","IVF baby","","see above","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual DV for this","Live births following IVF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is the DV quantified ","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Base Rate Mentioned","","0.0","1.0","1.0","","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","184.0","272.0","","195.0","-9.0","","81.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Second IV","Second IV of Conclusions (or quasi IV)","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","How does this IV relate to the research article","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the IV is mentioned on","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same IV being coded here as the abstract?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual IV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Second DV","Second DV of Conclusions","","Preterm delivery","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","How does this DV relate to the research article","","2.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code of DV","","1.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the DV is mentioned on","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is there ambiguity?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","if yes describe","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same DV being coded here as the abstract?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual DV for this","Gestational age at birth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","is the DV quantified ","","0.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Base Rate Mentioned","","0.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Sample","Who are the Main Conclusions About?","","Couples undergoing IVF","people considering IVF","Couples having IVF","","Infertile couples undergoing IVF","Couples","","women hoping to have a baby through fertility treatment","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","","1.0","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the sample is mentioned in","","","6.0","5.0","","3.0","5.0","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","142.0","0.0","","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","couples considering IVF, infertile women","women with a lower likelihood of becoming mothers","","Women wanting a baby through IVF","couples undergoing IVF, women undergoing IVF","","couples","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Actual Sample for this","Men and women undergoing IVF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","testtest","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Causation/Relationship","Primary Statement of Relationship","...Using this novel model we can statistically significantly improve the overall prediction of live birth as assessed by area under the curve and attain excellent calibration with accurate identification of couples with a poor, moderate, or good prognosis...","...our results show that couple- and treatment-specific factors can be used to provide infertile couples with an accurate assessment of whether they have low or high risk of a successful outcome following IVF…","...Researchers have produced a calculator which gives the most accurate reading yet on the potential success of IVF treatment...","...A 60-SECOND test which predicts couples' chances of having a baby through IVF has been created by scientists…","","...The most accurate test to tell infertile couples whether they will conceive has a 99% success rate for predictions...","...AN IVF calculator that can predict in just 60 seconds a couple's chances of conceiving through treatment was unveiled yesterday…","","...IVF calculator aims to give 99% accurate pregnancy predictions...","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","about main IV and DV","Statement of Relationship Code","5.0","5.0","6.0","6.0","","6.0","5.0","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Probabilistic statement","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","6.0","3.0","","2.0","1.0","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","20.0","0.0","","1.0","1.0","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","prediction, accurate assessment","..predicts..","","Chances","see above","","chance of success","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","2.0","2.0","","2.0","0.0","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant the abstract?","","","2.0","2.0","","2.0","0.0","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for statement of relationship?","","0.0","1.0","1.0","","0.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","20.0","152.0","","-9.0","-9.0","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","1.0","1.0","0.0","1.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","475.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Causation","Secondary Statement of Cause","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","about second IV and/or DV","Statement of Cause Code","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Probabilistic statement","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the press release or news story concordant with the abstract?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for Cause?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Cure","Is 'cure' present in the text?","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Advice","Advice to Change Behaviour","we show that baseline couple and treatment
characteristics can provide a basis for counselling and informing
couples of their likely prognosis in terms of low, moderate, or high
odds of success","couple- and treatment-specific factors can be used to
provide infertile couples with an accurate assessment of whether they have low or high risk of a successful outcome
following IVF","The IVF calculator is not only of use to the couples themselves but also to health care funders like the NHS to ensure appropriate use of resources.","The IVF calculator is not only of use to the couples themselves but also to health care funders such as the NHS to ensure appropriate use of resources.","","Researchers hope it will also be used by healthcare funders, such as the NHS.","hugely beneficial to couples struggling to conceive but helpful to funders such as the NHS to ensure appropriate use of resources.","","There is a real need in medicine to try to replace general statements... with well validated, quantitative estimates of probability, such as we have with Down's syndrome screening","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Code","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Mentions","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is the same Advice being coded here?","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Justification Offered for changing behaviour?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Caveats Mentioned?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Design  First IV and DV                    ","Study Design","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","27.0","20.0","109.0","","123.0","79.0","","152.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Design  Second IV and DV                    ","Study Design","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Words to First Mention","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Study Facts","N","144018.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","3.0","2.0","","3.0","3.0","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Completion Rate","0.882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Small or Large Based on what they say","0.0","0.0","3.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Duration of Study","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Open Access?","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","1.0","","1.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to PR and Other","","","1.0","0.0","","0.0","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Quotes","Present","","","1.0","1.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Quote 1 Source","","","","2.0","","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Quote 2 Source","","","","1.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Quote 3 Source","","","","5.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Quote 4 Source","","","","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Quote 5 Source","","","","-9.0","","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
