"Press Release Title","Large study will help guide women’s choices in where to give birth","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Perinatal and maternal outcomes by planned place of birth for healthy women with low risk pregnancies: the Birthplace in England national prospective cohort study","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","2.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","1.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","8.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Are there quotes in the title?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","2.0","","","","","","0.0"
"","","Statement of Cause","","0.0","6.0","6.0","6.0","6.0","","6.0","6.0","","6.0","","6.0","","","","","","","","","","","","","","","","","6.0","","","","","","6.0"
""," Main Conclusion IV","Main IV of Conclusions (or quasi IV)","","birth setting","birth setting (home, hospital obstetric units, midwifery units)","place of birth","place of birth","place of birth","","birth setting","birth setting","","location of birth","","birth setting","","","","","","","","","","","","","","","","","birth setting","","","","","","place of birth"
"","","IV Code","","24.0","24.0","24.0","24.0","24.0","","24.0","24.0","","24.0","","24.0","","","","","","","","","","","","","","","","","24.0","","","","","","24.0"
"","","Is this IV in the first 2 sentences?","","","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Number of Sentences the IV is mentioned on","","","69.0","19.0","12.0","4.0","","17.0","13.0","","8.0","","10.0","","","","","","","","","","","","","","","","","18.0","","","","","","6.0"
"","","Words to First Mention","","","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","What terms were included in the count?","","","planned birth setting, birthplace, obstetric unit, midwifery unit, home birth","home birth, maternity unit, obstetrics unit, where they give birth","home birth, obstetric unit, hospitals","home birth, birth location, obstetrics unit","","home birth, hospital, midwife led unit","home birth, hospital, midwifery led unit","","home births, obstetric unit, hospital units","","home birth, obstetric units, hospital unit","","","","","","","","","","","","","","","","","midwifery units, hospital units, home birth","","","","","","home birth, obstetric unit, hospital"
"","","is there ambiguity?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","if yes describe","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Is the same IV being coded here as the abstract?","","","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Actual IV for this","birth setting (home, hospital obstetric units, midwifery units)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
""," ","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for Generalisation between actual IV and Abstract / PR / News Article?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Main Conclusion DV","Main DV of Conclusions ","","perinatal outcomes","outcome for the baby","problems for the baby","problems for the baby","outcome for the baby","","outcome for baby","outcome for the baby","","safety for the baby","","outcome for the baby","","","","","","","","","","","","","","","","","outcome for the baby","","","","","","outcome for baby"
"","","Code of Main DV","","2.0","2.0","2.0","2.0","2.0","","2.0","2.0","","2.0","","2.0","","","","","","","","","","","","","","","","","2.0","","","","","","2.0"
"","","Is this DV in the first 2 sentences?","","","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Number of Sentences the DV is mentioned on","","","22.0","8.0","4.0","4.0","","4.0","4.0","","6.0","","7.0","","","","","","","","","","","","","","","","","5.0","","","","","","4.0"
"","","Words to First Mention","","","31.0","0.0","9.0","20.0","","19.0","34.0","","13.0","","0.0","","","","","","","","","","","","","","","","","10.0","","","","","","15.0"
"","","What terms were included in the count?","","","outcome for the baby, giving birth is generally very safe, ","poor outcomes, baby dies, baby distressed","loe their baby, poor outcomes, brain injury","dies, stillborn, poor outcome for the baby, problems","","baby who dies, problems, risk of uncommon outcomes","problems, advere outcomes","","safe for subsequent babies, adverse outcomes","","adverse outcomes, stillborn, fractures","","","","","","","","","","","","","","","","","harm of the baby, risk to baby","","","","","","die, stillbirth, serious problems"
"","","is there ambiguity?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","if yes describe","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Actual DV for this","perinatal outcomes (perinatal mortality and intrapartum related neonatal morbidities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","is the DV quantified ","","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","","0.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Base Rate Mentioned","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Second IV","Second IV of Conclusions (or quasi IV)","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","How does this IV relate to the research article","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","IV Code","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of Sentences the IV is mentioned on","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","is there ambiguity?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Is the same IV being coded here as the abstract?","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Actual IV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Second DV","Second DV of Conclusions","","maternal outcomes ","outcome for the mother","risk for the mother","-9.0","-9.0","","-9.0","risk for women","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","How does this DV relate to the research article","","2.0","2.0","2.0","-9.0","-9.0","","-9.0","2.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Code of DV","","20.0","20.0","20.0","-9.0","","","-9.0","20.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of Sentences the DV is mentioned on","","","5.0","4.0","-9.0","-9.0","","-9.0","3.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","48.0","315.0","-9.0","-9.0","","-9.0","20.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","","outcomes for the mother, benefits for the mother","poor outcomes, higher chance of intervention","-9.0","-9.0","","-9.0","use of forceps, caesarean","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","is there ambiguity?","","","0.0","0.0","-9.0","-9.0","","-9.0","0.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","-9.0","-9.0","","-9.0","0.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Actual DV for this","maternal outcomes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","-9.0","-9.0","","-9.0","0.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","is the DV quantified ","","0.0","0.0","0.0","-9.0","-9.0","","-9.0","1.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Base Rate Mentioned","","0.0","0.0","0.0","-9.0","-9.0","","-9.0","0.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Sample","Who are the Main Conclusions About?","","women giving birth following a low risk pregnancy, and their baby","women giving birth following a low risk pregnancy and their baby","first time mothers ","first time mums","first time mothers","","mothers giving birth","women giving birth following a low risk pregnancy","","mothers giving birth","","first time mothers","","","","","","","","","","","","","","","","","first time mothers","","","","","","babies "
"","","Sample Code","","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Note here in case above is 8","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of Sentences the sample is mentioned in","","","48.0","15.0","8.0","2.0","","15.0","11.0","","2.0","","13.0","","","","","","","","","","","","","","","","","9.0","","","","","","4.0"
"","","Words to First Mention","","","0.0","0.0","0.0","1.0","","0.0","20.0","","27.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","What terms were included in the count?","","","women, mothers","first time mothers, mothers giving birth, women giving birth","new mums, first time mums, women giving birth","first time mums","","first time mothers, women going into labour","pregnant women, first time mums","","low risk women, first time mothers","","first time mothers, women giving birth","","","","","","","","","","","","","","","","","women planning a baby, first time mothers","","","","","","babies, infants"
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Actual Sample for this","women giving birth following a low risk pregnancy and their baby","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Causation/Relationship","Primary Statement of Relationship","Adverse perinatal outcomes are uncommon in all settings","Overall, there were no significant differences in the adjusted odds of the primary outcome for any of the non-obstetric unit settings compared with obstetric units","Women with straightforward pregnancies can choose whether they’d like to give birth in a hospital obstetric unit, a midwifery unit or at home, knowing that giving birth is generally very safe","FIRST-TIME mothers who opt for a home birth are almost three times more likely to have a baby who dies or suffers brain damage","FIRST-TIME mums are three times more likely to lose their baby if they give birth at home","FIRST-time mothers who opt for a home birth are almost three times more likely to have a baby who dies ","","First-time mothers who plan to give birth at home are twice as likely to have a baby who dies ","Giving birth at home or in a midwife-led birth centre is just as safe as going into hospital for women who already have a child, but there is a slight extra risk of problems for the babies of first-time mothers ","","Home births are as safe as hospital births for second and subsequent babies","","First-time mothers who choose to give birth at home are almost three times more likely to have a baby who suffers a bad outcome including…","","","","","","","","","","","","","","","","","A home birth carries a higher risk for the babies of first-time mothers","","","","","","BABIES born at home to first-time mothers are almost three times more likely to die or suffer complications than in hospital"
"","about main IV and DV","Statement of Relationship Code","1.0","1.0","1.0","2.0","2.0","2.0","","2.0","1.0","","1.0","","2.0","","","","","","","","","","","","","","","","","2.0","","","","","","2.0"
"","","Is the statement probabilistic?","0.0","0.0","0.0","1.0","1.0","1.0","","1.0","0.0","","0.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Number of Mentions","","","16.0","7.0","7.0","5.0","","5.0","7.0","","6.0","","8.0","","","","","","","","","","","","","","","","","6.0","","","","","","5.0"
"","","Words to First Mention","","","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","What terms were included in the count?","","","did not appear to be different, an increase in poor outcomes, no increased risk, substantially fewer interventions","increase in risk, safest","likely, safe","dangers, increased risk, more likely","","more risky, more likely","rare, as safe, dropped, increased risk","","as safe, increased risk","","more likely, safe, increased risk","","","","","","","","","","","","","","","","","higher risk, safe, increased risk, no difference","","","","","","more likely, increased risk"
"","","Is the press release or news story concordant with the Journal Article Body?","","","0.0","2.0","2.0","2.0","","2.0","0.0","","0.0","","2.0","","","","","","","","","","","","","","","","","2.0","","","","","","2.0"
"","","Is the press release or news story concordant the abstract?","","","0.0","2.0","2.0","2.0","","2.0","0.0","","0.0","","2.0","","","","","","","","","","","","","","","","","2.0","","","","","","2.0"
"","","Justification Offered for statement of relationship?","","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","","0.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","1.0"
"","","Words to First Mention","","","961.0","49.0","91.0","-9.0","","172.0","122.0","","-9.0","","147.0","","","","","","","","","","","","","","","","","143.0","","","","","","94.0"
"","","Caveats Mentioned?","1.0","0.0","1.0","0.0","0.0","0.0","","0.0","0.0","","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","0.0"
"","","Words to First Mention","","","1579.0","-9.0","-9.0","-9.0","","-9.0","-9.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","Causation","Secondary Statement of Cause","For nulliparous women, there is some evidence that planning birth at home is associated with a higher risk of ",". For multiparous women, there were no significant differences in the incidence of the primary outcome by planned place of birth","There was no increase in risk of poor outcomes for babies for mothers planning to give birth..","There is an increase in risk for first-time mums planning home births","-9.0","-9.0","","-9.0","First-time mothers who started at home were much more likely to be transferred to hospital ","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","about second IV and/or DV","Statement of Cause Code","2.0","1.0","1.0","2.0","-9.0","-9.0","","-9.0","2.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Is the statement probabilistic?","1.0","0.0","1.0","1.0","-9.0","-9.0","","-9.0","1.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
"","","Number of Mentions","","","5.0","2.0","-9.0","-9.0","","-9.0","2.0","","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","","","-9.0"
