"Press Release Title","Eating chocolate cuts risk of heart disease ","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Chocolate consumption and cardiometabolic disorders: systematic review and meta-analysis","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","2.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","5.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Are there quotes in the title?","","0.0","0.0","1.0","0.0","","1.0","0.0","0.0","1.0","2.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","2.0"
"","","Statement of Cause","","0.0","6.0","6.0","6.0","","6.0","0.0","0.0","4.0","2.0","","5.0","","","","","","","","","","","","","","","","","4.0","","","","0.0","","4.0"
""," Main Conclusion IV","Main IV of Conclusions (or quasi IV)","","levels of chocolate
consumption","consumption of chocolate","chocolate consumtion","chocolate consumption","","chocolate consumption","chocolate consumption","chocolate consumption","chocolate consumption","chocolate consumption","","chocolate consumption","","","","","","","","","","","","","","","","","chocolate consumption","","","","chocolate consumption","","chocolate consumption"
"","","IV Code","","4.0","4.0","4.0","4.0","","4.0","4.0","4.0","4.0","4.0","","4.0","","","","","","","","","","","","","","","","","4.0","","","","4.0","","4.0"
"","","Is this IV in the first 2 sentences?","","","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","1.0","","1.0"
"","","Number of Sentences the IV is mentioned on","","","7.0","14.0","8.0","","13.0","6.0","15.0","12.0","12.0","","22.0","","","","","","","","","","","","","","","","","15.0","","","","11.0","","6.0"
"","","Words to First Mention","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","What terms were included in the count?","","","chocolate","chocolate, tasty treat, how frequently it was eaten","chocs, chocolate,  tasty treat, the snack, chocoholics","","chocolate, chocolate consumption","chocoholics, chocolate","chocolate","chocolate","chocolate, sweet treat, chocoholics","","chocolate, chocolate consomption","","","","","","","","","","","","","","","","","chocolate consumtion, chocolate, consumption","","","","chocolate","","chocolate, the treat"
"","","is there ambiguity?","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","if yes describe","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Is the same IV being coded here as the abstract?","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Actual IV for this","chocolate consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
""," ","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for Generalisation between actual IV and Abstract / PR / News Article?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Main Conclusion DV","Main DV of Conclusions ","","risk of cardiometabolic disorders","risk of certain cardiovascular disorders","risk of heart disease and stroke","the risk of cardiometabolic disorders","","risk of cardiovascular problems","risk of heart disease and stroke","cardiovascular outcomes","risk of cardiovascular disease","risk of diabetes, stroke and heart disease","","risk of heart disease","","","","","","","","","","","","","","","","","risk of coronary heart disease and stroke","","","","risk of developing heart disease","","risk of heart disease, diabetes and stroke"
"","","Code of Main DV","","14.0","14.0","14.0","14.0","","14.0","14.0","14.0","14.0","14.0","","14.0","","","","","","","","","","","","","","","","","14.0","","","","14.0","","14.0"
"","","Is this DV in the first 2 sentences?","","","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","1.0","","1.0"
"","","Number of Sentences the DV is mentioned on","","","8.0","8.0","9.0","","9.0","6.0","8.0","6.0","8.0","","14.0","","","","","","","","","","","","","","","","","10.0","","","","11.0","","5.0"
"","","Words to First Mention","","","0.0","0.0","0.0","","0.0","0.0","1.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","What terms were included in the count?","","","risk of heart disease, risk of certain cardiovascular disorders, developing heart disease, certain benefits, heart disease, cardiovascular disease, beneficial","risk of heart disease and stroke, heart disease risk, some of the benefits, chances of developing cardiovascular disease, risk of stroke, the heart, heart health benefits","heart attack risk, health benefits, risk of heart disease, likelihood of stroke and diabetes, lower risk of diabetes, heart failure risk, risk of cardiometabolic disorders, cardiovascular disease","","heart disease risk, risk of cardiovascular problems, heart, risk of developing heart disease, heart disease, cardiovascular disease, the reduction","heart attacks, risk of heart disease, health benefits, heart disease risk","heart disease and stroke, heart problems, heart disease, stroke, benefits, cardiovascular outcomes","risk of cardiovascular disease, risk of heart disease, chance of stroke, heart health, beneficial effect, heart disease risk","risk of heart disease, risk of type 2 diabetes, risk of diabetes, heart disease, risk of several diseases, heart disease risk","","risk of heart disease, heart disease, this effect, health risks, risks of several diseases, risk of diabetes, risk, risk of cardiometabolic disorders, heart health, heart disease risk, risk of developing type 2 diabetes","","","","","","","","","","","","","","","","","heart, risk of coronary heart disease and stroke, heart health, risk, cardiovascular disease, protective effect, heart problems and stroke, heart disease risk","","","","heart, health benefits, risk of developing heart disease, cardiovascular health, cardiovascular disease, health outcomes, heart benefits","","risk of heart disease, diabetes and stroke, risk of strokes, health benefits, heart disease, risk of several diseases"
"","","is there ambiguity?","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","if yes describe","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Actual DV for this","risk of developing cardiovascular disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Number of sentences the actual DV is mentioned","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","is the DV quantified ","","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","1.0","","0.0"
"","","Base Rate Mentioned","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Second IV","Second IV of Conclusions (or quasi IV)","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","How does this IV relate to the research article","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","IV Code","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Number of Sentences the IV is mentioned on","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","is there ambiguity?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Is the same IV being coded here as the abstract?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Actual IV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","IV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Number of sentences the actual IV is mentioned","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Second DV","Second DV of Conclusions","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","risk to the brain","","","","-9.0","","-9.0"
"","","How does this DV relate to the research article","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","0.0","","","","-9.0","","-9.0"
"","","Code of DV","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","20.0","","","","-9.0","","-9.0"
"","","Number of Sentences the DV is mentioned on","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","2.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","0.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","brain","","","","-9.0","","-9.0"
"","","is there ambiguity?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","0.0","","","","-9.0","","-9.0"
"","","if yes describe","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Is the same DV being coded here as the abstract?","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","4.0","","","","-9.0","","-9.0"
"","","Note differences here","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","brain is only mentioned once in the research article, among the terms that were included in searching for relevant articles, ""brain vascular accident""","","","","-9.0","","-9.0"
"","","Actual DV for this","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","DV Code ","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Number of sentences actual DV is mentioned in","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","is the DV quantified ","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Base Rate Mentioned","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Sample","Who are the Main Conclusions About?","","participants","people","-9.0","people","","humans (you)","people","humans (those who eat it, those who shun it)","people","chocolate lovers","","-9.0","","","","","","","","","","","","","","","","","patients","","","","humans (you, your)","","chocolate lovers"
"","","Sample Code","","1.0","1.0","2.0","1.0","","1.0","1.0","1.0","1.0","1.0","","2.0","","","","","","","","","","","","","","","","","1.0","","","","1.0","","1.0"
"","","Note here in case above is 8","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Number of Sentences the sample is mentioned in","","","3.0","4.0","5.0","","4.0","2.0","9.0","6.0","6.0","","5.0","","","","","","","","","","","","","","","","","3.0","","","","1.0","","1.0"
"","","Words to First Mention","","","31.0","77.0","0.0","","62.0","0.0","1.0","1.0","0.0","","163.0","","","","","","","","","","","","","","","","","23.0","","","","98.0","","1.0"
"","","What terms were included in the count?","","","people, adult population","those who indulged, participants, people","chocs, people, person","","someone, participants, the group, people","chocoholics, people","those who, people","people","chocoholics chocolate lovers, people","","people, chocolate lovers","","","","","","","","","","","","","","","","","patients, people","","","","people","","chocolate lovers"
"","","Is the sample code the same as the main conclusions of the abstract?","","","0.0","1.0","0.0","","0.0","0.0","0.0","0.0","1.0","","1.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","1.0"
"","","Note differences here","","","-9.0","news article is implicitly humans in the first two sentences","-9.0","","-9.0","-9.0","-9.0","-9.0","the study included non chocolate lovers as well","","news article is implicitly humans in the first two sentences","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","study included non-chocolate lovers as well"
"","","Actual Sample for this","participants","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Sample Code","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Note here in case above is 8","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Is there a generalisation?","","0.0","0.0","1.0","0.0","","0.0","0.0","0.0","0.0","1.0","","1.0","","","","","","","","","","","","","","","","","0.0","","","","0.0","","1.0"
"","","Number of Sentences the actual sample is mentioned in the Abstract, PR or News","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","What terms were included in the count?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for Generalisation?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Causation/Relationship","Primary Statement of Relationship","higher levels of chocolate consumption might be associated with a one third reduction in the risk of developing cardiovascular disease","levels of chocolate consumption seem to be associated with a substantial reduction in the risk of cardiometabolic disorders","Eating chocolate cuts risk of heart disease ","TWO PIECES OF CHOCOLATE A WEEK 'CUT HEART DISEASE RISK","CHOCS REDUCE HEART ATTACK RISK BY 1/3","","Daily dose of chocolate 'cuts heart disease risk by a third'","Chocolate seems to cut the risk of heart disease and stroke","Chocolate may be good for the heart","Chocolate 'cuts heart risk by a third'","Chocolate-lovers could be cutting their risk of diabetes, stroke and heart disease","","Chocolate every day can reduce risk of heart disease","","","","","","","","","","","","","","","","","Eating high levels of chocolate could reduce the risk of coronary heart disease and stroke","","","","chocolate consumption might be associated with a one third reduction in the risk of developing heart disease","","chocolate-lovers may be cutting their risk of heart disease, diabetes and stroke"
"","about main IV and DV","Statement of Relationship Code","2.0","2.0","6.0","6.0","6.0","","6.0","4.0","4.0","6.0","4.0","","5.0","","","","","","","","","","","","","","","","","4.0","","","","2.0","","4.0"
"","","Probabilistic Statement?","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","1.0","","","","1.0","","1.0"
"","","Number of Mentions","","","4.0","5.0","6.0","","5.0","4.0","7.0","4.0","6.0","","8.0","","","","","","","","","","","","","","","","","4.0","","","","6.0","","4.0"
"","","Words to First Mention","","","0.0","0.0","0.0","","0.0","3.0","2.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","0.0","","","","2.0","","0.0"
